lstm_langmod_1_16_1_rram_mem_64_node_1
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
act_2_part_1_o, 6.5536e-05,0.000490555,0.000556091,0.0002550136832,0.00098784247808,0.001762977521664,0.000901780871895492,0.00148588277760047,7248447,3648,0.00539349733243996
output_part_1_i, 7.296e-06,3.94e-06,1.1236e-05,2.83901952e-05,0.00010997465088,3.5621535744e-05,2.99308057631245e-05,5.07508736000068e-05,247807,0,0.000254668061187131
Total,7.2832e-05,0.000494495,0.000567327,0.0002834038784,0.00109781712896,0.001798599057408,0.000931711677658617,0.00153663365120048,7496254,3648,0.00564816539362709
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
lstm_langmod_1_16_1_rram_mem_64_node_1, 12.8377461323011,87.1622538676989,100,24.4543300541172,31.8439516561853,43.7017182896974,100,1,1,1,0.00564816539362709
lstm_langmod_1_16_1_rram_mem_64_node_1
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
act_2_part_1_o, 6.5536e-05,0.000490555,0.000556091,0.0002550136832,0.00098784247808,0.001762977521664,0.000901780871895492,0.00148588277760047,7248447,3648,0.00539349733243996
output_part_1_i, 7.296e-06,3.94e-06,1.1236e-05,2.83901952e-05,0.00010997465088,3.5621535744e-05,2.99308057631245e-05,5.07508736000068e-05,247807,0,0.000254668061187131
Total,7.2832e-05,0.000494495,0.000567327,0.0002834038784,0.00109781712896,0.001798599057408,0.000931711677658617,0.00153663365120048,7496254,3648,0.00564816539362709
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
lstm_langmod_1_16_1_rram_mem_64_node_1, 12.8377461323011,87.1622538676989,100,24.4543300541172,31.8439516561853,43.7017182896974,100,1,1,1,0.00564816539362709
