alex_net_16_1_rram_mem_4_node_2
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv4_part_2_o, 9.702e-05,5.8142e-05,0.000155162,0.000377524224,0.0014624096256,0.000491910709248,9.68769664439167e-05,0.000162333491200096,792644,0,0.00259105501649201
conv5, 0.00011088,6.0456e-05,0.000171336,0.000431456256,0.0016713252864,0.000543187206144,0.000111100623407723,0.000186471014400104,910503,0,0.00294354038635183
fc1_part_1_o, 1.152e-06,4.173e-06,5.325e-06,4.4826624e-06,1.736441856e-05,1.68818688e-05,7.66626048195552e-06,7.55281920000427e-06,36879,0,5.39480294419598e-05
Total,0.000209052,0.000122771,0.000331823,0.0008134631424,0.00315109933056,0.001051979784192,0.000215643850333595,0.000356357324800204,1740026,0,0.0055885434322858
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
alex_net_16_1_rram_mem_4_node_2, 63.0010577928595,36.9989422071406,100,70.9408904305219,18.8238634438191,10.2352461256589,100,1,1,1,0.0055885434322858
alex_net_16_1_rram_mem_4_node_2
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv4_part_2_o, 9.702e-05,5.8142e-05,0.000155162,0.000377524224,0.0014624096256,0.000491910709248,9.68769664439167e-05,0.000162333491200096,792644,0,0.00259105501649201
conv5, 0.00011088,6.0456e-05,0.000171336,0.000431456256,0.0016713252864,0.000543187206144,0.000111100623407723,0.000186471014400104,910503,0,0.00294354038635183
fc1_part_1_o, 1.152e-06,4.173e-06,5.325e-06,4.4826624e-06,1.736441856e-05,1.68818688e-05,7.66626048195552e-06,7.55281920000427e-06,36879,0,5.39480294419598e-05
Total,0.000209052,0.000122771,0.000331823,0.0008134631424,0.00315109933056,0.001051979784192,0.000215643850333595,0.000356357324800204,1740026,0,0.0055885434322858
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
alex_net_16_1_rram_mem_4_node_2, 63.0010577928595,36.9989422071406,100,70.9408904305219,18.8238634438191,10.2352461256589,100,1,1,1,0.0055885434322858
