alex_net_16_1_rram_mem_0.5_node_1
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv1, 5.3361e-05,1.94125e-05,7.27735e-05,0.0002076383232,0.00080432529408,0.000230714118144,1.051673345898e-05,1.40582912000415e-05,68644,0,0.00126725276008302
conv2_part_1_o, 8.63625e-05,1.560275e-05,0.00010196525,0.00033605376,0.001301766144,0.000323260839936,3.15184102642058e-05,5.16515840000529e-05,252205,0,0.00204425073820026
Total,0.0001397235,3.501525e-05,0.00017473875,0.0005436920832,0.00210609143808,0.00055397495808,4.20351437231858e-05,6.57098752000944e-05,320849,0,0.00331150349828328
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
alex_net_16_1_rram_mem_0.5_node_1, 79.9613709037062,20.0386290962938,100,80.0175365254386,16.7288048575877,3.25365861697372,100,1,1,1,0.00331150349828328
alex_net_16_1_rram_mem_0.5_node_1
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv1, 5.3361e-05,1.94125e-05,7.27735e-05,0.0002076383232,0.00080432529408,0.000230714118144,1.051673345898e-05,1.40582912000415e-05,68644,0,0.00126725276008302
conv2_part_1_o, 8.63625e-05,1.560275e-05,0.00010196525,0.00033605376,0.001301766144,0.000323260839936,3.15184102642058e-05,5.16515840000529e-05,252205,0,0.00204425073820026
Total,0.0001397235,3.501525e-05,0.00017473875,0.0005436920832,0.00210609143808,0.00055397495808,4.20351437231858e-05,6.57098752000944e-05,320849,0,0.00331150349828328
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
alex_net_16_1_rram_mem_0.5_node_1, 79.9613709037062,20.0386290962938,100,80.0175365254386,16.7288048575877,3.25365861697372,100,1,1,1,0.00331150349828328
