resnet50_16_1_rram_mem_6_node_5
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv5_2_a_part_2_i, 6.912e-06,3.703e-06,1.0615e-05,2.68959744e-05,0.00010418651136,3.365277696e-05,2.72874828829479e-05,4.53642240000065e-05,221505,0,0.000237386969602954
conv5_2_b, 7.416e-05,0.0002046,0.00027876,0.000288571392,0.0011178344448,0.00088375394304,0.000288789731939518,0.000487128268800218,2376351,1176,0.00306607778057974
conv5_2_c_part_1_o, 1.8432e-05,0.00014677,0.000165202,7.17225984e-05,0.00027783069696,0.000523740561408,0.000274331937344231,0.00046749680640014,2276313,3406,0.00161512260051237
Total,9.9504e-05,0.000355073,0.000454577,0.0003871899648,0.00149985165312,0.001441147281408,0.000590409152166697,0.000999989299200365,4874169,4582,0.00491858735069506
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_6_node_5, 21.889360878355,78.110639121645,100,38.3655200848133,29.300024146249,32.3344557689378,100,1,1,1,0.00491858735069506
resnet50_16_1_rram_mem_6_node_5
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv5_2_a_part_2_i, 6.912e-06,3.703e-06,1.0615e-05,2.68959744e-05,0.00010418651136,3.365277696e-05,2.72874828829479e-05,4.53642240000065e-05,221505,0,0.000237386969602954
conv5_2_b, 7.416e-05,0.0002046,0.00027876,0.000288571392,0.0011178344448,0.00088375394304,0.000288789731939518,0.000487128268800218,2376351,1176,0.00306607778057974
conv5_2_c_part_1_o, 1.8432e-05,0.00014677,0.000165202,7.17225984e-05,0.00027783069696,0.000523740561408,0.000274331937344231,0.00046749680640014,2276313,3406,0.00161512260051237
Total,9.9504e-05,0.000355073,0.000454577,0.0003871899648,0.00149985165312,0.001441147281408,0.000590409152166697,0.000999989299200365,4874169,4582,0.00491858735069506
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
resnet50_16_1_rram_mem_6_node_5, 21.889360878355,78.110639121645,100,38.3655200848133,29.300024146249,32.3344557689378,100,1,1,1,0.00491858735069506
