vgg_net_16_1_rram_mem_8_node_4
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv13_part_2_o, 0.00026883,0.000168289,0.000437119,0.001046071296,0.0040521498624,0.001385800114176,0.000265001351804646,0.000448250572800272,2180691,4284,0.00719727319718092
fc1_part_1_o, 3.136e-06,3.093e-06,6.229e-06,1.22028032e-05,4.726980608e-05,1.9747823616e-05,1.84872371219193e-05,3.14796032000042e-05,153679,16,0.000129187273217924
Total,0.000271966,0.000171382,0.000443348,0.0010582740992,0.00409941966848,0.001405547937792,0.000283488588926565,0.000479730176000276,2334370,4300,0.00732646047039884
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
vgg_net_16_1_rram_mem_8_node_4, 61.3436848705757,38.6563151294243,100,70.3981655059585,19.1845427061382,10.4172917879033,100,1,1,1,0.00732646047039884
vgg_net_16_1_rram_mem_8_node_4
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv13_part_2_o, 0.00026883,0.000168289,0.000437119,0.001046071296,0.0040521498624,0.001385800114176,0.000265001351804646,0.000448250572800272,2180691,4284,0.00719727319718092
fc1_part_1_o, 3.136e-06,3.093e-06,6.229e-06,1.22028032e-05,4.726980608e-05,1.9747823616e-05,1.84872371219193e-05,3.14796032000042e-05,153679,16,0.000129187273217924
Total,0.000271966,0.000171382,0.000443348,0.0010582740992,0.00409941966848,0.001405547937792,0.000283488588926565,0.000479730176000276,2334370,4300,0.00732646047039884
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
vgg_net_16_1_rram_mem_8_node_4, 61.3436848705757,38.6563151294243,100,70.3981655059585,19.1845427061382,10.4172917879033,100,1,1,1,0.00732646047039884
