lstm_langmod_16_1_rram_mem_0.25_node_6200
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
act_1_part_2_o, 3.2768e-05,1.238e-06,3.4006e-05,0.0001275068416,0.00049392123904,0.000107809357824,8.82583808725632e-06,1.49125120000159e-05,72815,0,0.000752975788551272
proj_1_part_2_i, 2.56e-07,6.04e-07,8.6e-07,9.961472e-07,3.85875968e-06,2.72646144e-06,1.10692608030142e-06,6.94476800000659e-07,3391,0,9.38277120030208e-06
Total,3.3024e-05,1.842e-06,3.4866e-05,0.0001285029888,0.00049777999872,0.000110535819264,9.93276416755774e-06,1.56069888000166e-05,76206,0,0.000762358559751574
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
lstm_langmod_16_1_rram_mem_0.25_node_6200, 94.7169161934263,5.28308380657374,100,82.1507123530014,14.4991904203213,3.35009722667727,100,1,1,1,0.000762358559751574
lstm_langmod_16_1_rram_mem_0.25_node_6200
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
act_1_part_2_o, 3.2768e-05,1.238e-06,3.4006e-05,0.0001275068416,0.00049392123904,0.000107809357824,8.82583808725632e-06,1.49125120000159e-05,72815,0,0.000752975788551272
proj_1_part_2_i, 2.56e-07,6.04e-07,8.6e-07,9.961472e-07,3.85875968e-06,2.72646144e-06,1.10692608030142e-06,6.94476800000659e-07,3391,0,9.38277120030208e-06
Total,3.3024e-05,1.842e-06,3.4866e-05,0.0001285029888,0.00049777999872,0.000110535819264,9.93276416755774e-06,1.56069888000166e-05,76206,0,0.000762358559751574
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
lstm_langmod_16_1_rram_mem_0.25_node_6200, 94.7169161934263,5.28308380657374,100,82.1507123530014,14.4991904203213,3.35009722667727,100,1,1,1,0.000762358559751574
