vgg_net_16_1_rram_mem_2_node_6
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv09_part_4_o, 1.41946875e-05,1.280765625e-05,2.700234375e-05,5.5234368e-05,0.0002139604992,8.56056384e-05,1.78159846481964e-05,2.60339712000179e-05,127119,0,0.000398650461448214
conv10_part_1_o, 0.00039035390625,0.000109109046875,0.000499462953125,0.00151894512,0.005883913728,0.001583449398144,0.000137303841405298,0.000230600089600274,1109807,8624,0.00935421217714957
Total,0.00040454859375,0.000121916703125,0.000526465296875,0.001574179488,0.0060978742272,0.001669055036544,0.000155119826053494,0.000256634060800292,1236926,8624,0.00975286263859779
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
vgg_net_16_1_rram_mem_2_node_6, 76.8424046468637,23.1575953531363,100,78.6646341643036,17.11348860732,4.22187722837637,100,1,1,1,0.00975286263859779
vgg_net_16_1_rram_mem_2_node_6
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
conv09_part_4_o, 1.41946875e-05,1.280765625e-05,2.700234375e-05,5.5234368e-05,0.0002139604992,8.56056384e-05,1.78159846481964e-05,2.60339712000179e-05,127119,0,0.000398650461448214
conv10_part_1_o, 0.00039035390625,0.000109109046875,0.000499462953125,0.00151894512,0.005883913728,0.001583449398144,0.000137303841405298,0.000230600089600274,1109807,8624,0.00935421217714957
Total,0.00040454859375,0.000121916703125,0.000526465296875,0.001574179488,0.0060978742272,0.001669055036544,0.000155119826053494,0.000256634060800292,1236926,8624,0.00975286263859779
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
vgg_net_16_1_rram_mem_2_node_6, 76.8424046468637,23.1575953531363,100,78.6646341643036,17.11348860732,4.22187722837637,100,1,1,1,0.00975286263859779
