lstm_langmod_16_1_rram_mem_2048_node_1
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
act_1, 0.001048576,0.000308696,0.001357272,0.0040802189312,0.01580547964928,0.004302964850688,0.000528317012823003,0.000907856896000749,4325375,57344,0.0256248373399917
embed1, 1.2416e-05,0.000460522,0.000472938,4.83131392e-05,0.00018714984448,0.001499357233152,0.000442904261312188,0.00092015042560042,1636862,1523232,0.00309787490374461
proj_1, 0.000131072,5.2376e-05,0.000183448,0.0005100273664,0.00197568495616,0.000581585928192,9.51188096485533e-05,0.000161480499200106,788479,0,0.00332389755960066
Total,0.001192064,0.000821594,0.002013658,0.0046385594368,0.01796831444992,0.006383908012032,0.00106634008378374,0.00198948782080127,6750716,1580576,0.032046609803337
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
lstm_langmod_16_1_rram_mem_2048_node_1, 59.198930503591,40.801069496409,100,70.543729977846,19.9206969199196,9.53557310223441,100,1,1,1,0.032046609803337
lstm_langmod_16_1_rram_mem_2048_node_1
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
act_1, 0.001048576,0.000308696,0.001357272,0.0040802189312,0.01580547964928,0.004302964850688,0.000528317012823003,0.000907856896000749,4325375,57344,0.0256248373399917
embed1, 1.2416e-05,0.000460522,0.000472938,4.83131392e-05,0.00018714984448,0.001499357233152,0.000442904261312188,0.00092015042560042,1636862,1523232,0.00309787490374461
proj_1, 0.000131072,5.2376e-05,0.000183448,0.0005100273664,0.00197568495616,0.000581585928192,9.51188096485533e-05,0.000161480499200106,788479,0,0.00332389755960066
Total,0.001192064,0.000821594,0.002013658,0.0046385594368,0.01796831444992,0.006383908012032,0.00106634008378374,0.00198948782080127,6750716,1580576,0.032046609803337
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
lstm_langmod_16_1_rram_mem_2048_node_1, 59.198930503591,40.801069496409,100,70.543729977846,19.9206969199196,9.53557310223441,100,1,1,1,0.032046609803337
