Node Name, Layer Name, Layer Number, ifmap, ofmap, fmap
node_251,embed1_part_251_i,1,64,8192,256
node_252,embed1_part_252_i,1,64,8192,256
node_253,embed1_part_253_i,1,64,8192,256
node_254,embed1_part_254_i,1,64,8192,256
node_255,embed1_part_255_i,1,64,8192,256
node_256,embed1_part_256_i,1,64,8192,256
node_257,embed1_part_257_i,1,64,8192,256
node_258,embed1_part_258_i,1,64,8192,256
node_259,embed1_part_259_i,1,64,8192,256
node_260,embed1_part_260_i,1,64,8192,256
node_261,embed1_part_261_i,1,64,8192,256
node_262,embed1_part_262_i,1,64,8192,256
node_263,embed1_part_263_i,1,64,8192,256
node_264,embed1_part_264_i,1,64,8192,256
node_265,embed1_part_265_i,1,64,8192,256
node_266,embed1_part_266_i,1,64,8192,256
node_267,embed1_part_267_i,1,64,8192,256
node_268,embed1_part_268_i,1,64,8192,256
node_269,embed1_part_269_i,1,64,8192,256
node_270,embed1_part_270_i,1,64,8192,256
node_271,embed1_part_271_i,1,64,8192,256
node_272,embed1_part_272_i,1,64,8192,256
node_273,embed1_part_273_i,1,64,8192,256
node_274,embed1_part_274_i,1,64,8192,256
node_275,embed1_part_275_i,1,64,8192,256
node_276,embed1_part_276_i,1,64,8192,256
node_277,embed1_part_277_i,1,64,8192,256
node_278,embed1_part_278_i,1,64,8192,256
node_279,embed1_part_279_i,1,64,8192,256
node_280,embed1_part_280_i,1,64,8192,256
node_281,embed1_part_281_i,1,64,8192,256
node_282,embed1_part_282_i,1,64,8192,256
node_283,embed1_part_283_i,1,64,8192,256
node_284,embed1_part_284_i,1,64,8192,256
node_285,embed1_part_285_i,1,64,8192,256
node_286,embed1_part_286_i,1,64,8192,256
node_287,embed1_part_287_i,1,64,8192,256
node_288,embed1_part_288_i,1,64,8192,256
node_289,embed1_part_289_i,1,64,8192,256
node_290,embed1_part_290_i,1,64,8192,256
node_291,embed1_part_291_i,1,64,8192,256
node_292,embed1_part_292_i,1,64,8192,256
node_293,embed1_part_293_i,1,64,8192,256
node_294,embed1_part_294_i,1,64,8192,256
node_295,embed1_part_295_i,1,64,8192,256
node_296,embed1_part_296_i,1,64,8192,256
node_297,embed1_part_297_i,1,64,8192,256
node_298,embed1_part_298_i,1,64,8192,256
node_299,embed1_part_299_i,1,64,8192,256
node_300,embed1_part_300_i,1,64,8192,256
node_301,embed1_part_301_i,1,64,8192,256
node_302,embed1_part_302_i,1,64,8192,256
node_303,embed1_part_303_i,1,64,8192,256
node_304,embed1_part_304_i,1,64,8192,256
node_305,embed1_part_305_i,1,64,8192,256
node_306,embed1_part_306_i,1,64,8192,256
node_307,embed1_part_307_i,1,64,8192,256
node_308,embed1_part_308_i,1,64,8192,256
node_309,embed1_part_309_i,1,64,8192,256
node_310,embed1_part_310_i,1,64,8192,256
node_311,embed1_part_311_i,1,64,8192,256
node_312,embed1_part_312_i,1,64,8192,256
node_313,embed1_part_313_i,1,64,8192,256
node_314,embed1_part_314_i,1,64,8192,256
node_315,embed1_part_315_i,1,64,8192,256
node_316,embed1_part_316_i,1,64,8192,256
node_317,embed1_part_317_i,1,64,8192,256
node_318,embed1_part_318_i,1,64,8192,256
node_319,embed1_part_319_i,1,64,8192,256
node_320,embed1_part_320_i,1,64,8192,256
node_321,embed1_part_321_i,1,64,8192,256
node_322,embed1_part_322_i,1,64,8192,256
node_323,embed1_part_323_i,1,64,8192,256
node_324,embed1_part_324_i,1,64,8192,256
node_325,embed1_part_325_i,1,64,8192,256
node_326,embed1_part_326_i,1,64,8192,256
node_327,embed1_part_327_i,1,64,8192,256
node_328,embed1_part_328_i,1,64,8192,256
node_329,embed1_part_329_i,1,64,8192,256
node_330,embed1_part_330_i,1,64,8192,256
node_331,embed1_part_331_i,1,64,8192,256
node_332,embed1_part_332_i,1,64,8192,256
node_333,embed1_part_333_i,1,64,8192,256
node_334,embed1_part_334_i,1,64,8192,256
node_335,embed1_part_335_i,1,64,8192,256
node_336,embed1_part_336_i,1,64,8192,256
node_337,embed1_part_337_i,1,64,8192,256
node_338,embed1_part_338_i,1,64,8192,256
node_339,embed1_part_339_i,1,64,8192,256
node_340,embed1_part_340_i,1,64,8192,256
node_341,embed1_part_341_i,1,64,8192,256
node_342,embed1_part_342_i,1,64,8192,256
node_343,embed1_part_343_i,1,64,8192,256
node_344,embed1_part_344_i,1,64,8192,256
node_345,embed1_part_345_i,1,64,8192,256
node_346,embed1_part_346_i,1,64,8192,256
node_347,embed1_part_347_i,1,64,8192,256
node_348,embed1_part_348_i,1,64,8192,256
node_349,embed1_part_349_i,1,64,8192,256
node_350,embed1_part_350_i,1,64,8192,256
node_351,embed1_part_351_i,1,64,8192,256
node_352,embed1_part_352_i,1,64,8192,256
node_353,embed1_part_353_i,1,64,8192,256
node_354,embed1_part_354_i,1,64,8192,256
node_355,embed1_part_355_i,1,64,8192,256
node_356,embed1_part_356_i,1,64,8192,256
node_357,embed1_part_357_i,1,64,8192,256
node_358,embed1_part_358_i,1,64,8192,256
node_359,embed1_part_359_i,1,64,8192,256
node_360,embed1_part_360_i,1,64,8192,256
node_361,embed1_part_361_i,1,64,8192,256
node_362,embed1_part_362_i,1,64,8192,256
node_363,embed1_part_363_i,1,64,8192,256
node_364,embed1_part_364_i,1,64,8192,256
node_365,embed1_part_365_i,1,64,8192,256
node_366,embed1_part_366_i,1,64,8192,256
node_367,embed1_part_367_i,1,64,8192,256
node_368,embed1_part_368_i,1,64,8192,256
node_369,embed1_part_369_i,1,64,8192,256
node_370,embed1_part_370_i,1,64,8192,256
node_371,embed1_part_371_i,1,64,8192,256
node_372,embed1_part_372_i,1,64,8192,256
node_373,embed1_part_373_i,1,64,8192,256
node_374,embed1_part_374_i,1,64,8192,256
node_375,embed1_part_375_i,1,64,8192,256
node_376,embed1_part_376_i,1,64,8192,256
node_377,embed1_part_377_i,1,64,8192,256
node_378,embed1_part_378_i,1,64,8192,256
node_379,embed1_part_379_i,1,64,8192,256
node_380,embed1_part_380_i,1,64,8192,256
node_381,embed1_part_381_i,1,64,8192,256
node_382,embed1_part_382_i,1,64,8192,256
node_383,embed1_part_383_i,1,64,8192,256
node_384,embed1_part_384_i,1,64,8192,256
node_385,embed1_part_385_i,1,64,8192,256
node_386,embed1_part_386_i,1,64,8192,256
node_387,embed1_part_387_i,1,64,8192,256
node_388,embed1_part_388_i,1,64,8192,256
node_389,embed1_part_389_i,1,64,8192,256
node_390,embed1_part_390_i,1,64,8192,256
node_391,embed1_part_391_i,1,64,8192,256
node_392,embed1_part_392_i,1,64,8192,256
node_393,embed1_part_393_i,1,64,8192,256
node_394,embed1_part_394_i,1,64,8192,256
node_395,embed1_part_395_i,1,64,8192,256
node_396,embed1_part_396_i,1,64,8192,256
node_397,embed1_part_397_i,1,64,8192,256
node_398,embed1_part_398_i,1,64,8192,256
node_399,embed1_part_399_i,1,64,8192,256
node_400,embed1_part_400_i,1,64,8192,256
node_401,embed1_part_401_i,1,64,8192,256
node_402,embed1_part_402_i,1,64,8192,256
node_403,embed1_part_403_i,1,64,8192,256
node_404,embed1_part_404_i,1,64,8192,256
node_405,embed1_part_405_i,1,64,8192,256
node_406,embed1_part_406_i,1,64,8192,256
node_407,embed1_part_407_i,1,64,8192,256
node_408,embed1_part_408_i,1,64,8192,256
node_409,embed1_part_409_i,1,64,8192,256
node_410,embed1_part_410_i,1,64,8192,256
node_411,embed1_part_411_i,1,64,8192,256
node_412,embed1_part_412_i,1,64,8192,256
node_413,embed1_part_413_i,1,64,8192,256
node_414,embed1_part_414_i,1,64,8192,256
node_415,embed1_part_415_i,1,64,8192,256
node_416,embed1_part_416_i,1,64,8192,256
node_417,embed1_part_417_i,1,64,8192,256
node_418,embed1_part_418_i,1,64,8192,256
node_419,embed1_part_419_i,1,64,8192,256
node_420,embed1_part_420_i,1,64,8192,256
node_421,embed1_part_421_i,1,64,8192,256
node_422,embed1_part_422_i,1,64,8192,256
node_423,embed1_part_423_i,1,64,8192,256
node_424,embed1_part_424_i,1,64,8192,256
node_425,embed1_part_425_i,1,64,8192,256
node_426,embed1_part_426_i,1,64,8192,256
node_427,embed1_part_427_i,1,64,8192,256
node_428,embed1_part_428_i,1,64,8192,256
node_429,embed1_part_429_i,1,64,8192,256
node_430,embed1_part_430_i,1,64,8192,256
node_431,embed1_part_431_i,1,64,8192,256
node_432,embed1_part_432_i,1,64,8192,256
node_433,embed1_part_433_i,1,64,8192,256
node_434,embed1_part_434_i,1,64,8192,256
node_435,embed1_part_435_i,1,64,8192,256
node_436,embed1_part_436_i,1,64,8192,256
node_437,embed1_part_437_i,1,64,8192,256
node_438,embed1_part_438_i,1,64,8192,256
node_439,embed1_part_439_i,1,64,8192,256
node_440,embed1_part_440_i,1,64,8192,256
node_441,embed1_part_441_i,1,64,8192,256
node_442,embed1_part_442_i,1,64,8192,256
node_443,embed1_part_443_i,1,64,8192,256
node_444,embed1_part_444_i,1,64,8192,256
node_445,embed1_part_445_i,1,64,8192,256
node_446,embed1_part_446_i,1,64,8192,256
node_447,embed1_part_447_i,1,64,8192,256
node_448,embed1_part_448_i,1,64,8192,256
node_449,embed1_part_449_i,1,64,8192,256
node_450,embed1_part_450_i,1,64,8192,256
node_451,embed1_part_451_i,1,64,8192,256
node_452,embed1_part_452_i,1,64,8192,256
node_453,embed1_part_453_i,1,64,8192,256
node_454,embed1_part_454_i,1,64,8192,256
node_455,embed1_part_455_i,1,64,8192,256
node_456,embed1_part_456_i,1,64,8192,256
node_457,embed1_part_457_i,1,64,8192,256
node_458,embed1_part_458_i,1,64,8192,256
node_459,embed1_part_459_i,1,64,8192,256
node_460,embed1_part_460_i,1,64,8192,256
node_461,embed1_part_461_i,1,64,8192,256
node_462,embed1_part_462_i,1,64,8192,256
node_463,embed1_part_463_i,1,64,8192,256
node_464,embed1_part_464_i,1,64,8192,256
node_465,embed1_part_465_i,1,64,8192,256
node_466,embed1_part_466_i,1,64,8192,256
node_467,embed1_part_467_i,1,64,8192,256
node_468,embed1_part_468_i,1,64,8192,256
node_469,embed1_part_469_i,1,64,8192,256
node_470,embed1_part_470_i,1,64,8192,256
node_471,embed1_part_471_i,1,64,8192,256
node_472,embed1_part_472_i,1,64,8192,256
node_473,embed1_part_473_i,1,64,8192,256
node_474,embed1_part_474_i,1,64,8192,256
node_475,embed1_part_475_i,1,64,8192,256
node_476,embed1_part_476_i,1,64,8192,256
node_477,embed1_part_477_i,1,64,8192,256
node_478,embed1_part_478_i,1,64,8192,256
node_479,embed1_part_479_i,1,64,8192,256
node_480,embed1_part_480_i,1,64,8192,256
node_481,embed1_part_481_i,1,64,8192,256
node_482,embed1_part_482_i,1,64,8192,256
node_483,embed1_part_483_i,1,64,8192,256
node_484,embed1_part_484_i,1,64,8192,256
node_485,embed1_part_485_i,1,64,8192,256
node_486,embed1_part_486_i,1,64,8192,256
node_487,embed1_part_487_i,1,64,8192,256
node_488,embed1_part_488_i,1,64,8192,256
node_489,embed1_part_489_i,1,64,8192,256
node_490,embed1_part_490_i,1,64,8192,256
node_491,embed1_part_491_i,1,64,8192,256
node_492,embed1_part_492_i,1,64,8192,256
node_493,embed1_part_493_i,1,64,8192,256
node_494,embed1_part_494_i,1,64,8192,256
node_495,embed1_part_495_i,1,64,8192,256
node_496,embed1_part_496_i,1,64,8192,256
node_497,embed1_part_497_i,1,64,8192,256
node_498,embed1_part_498_i,1,64,8192,256
node_499,embed1_part_499_i,1,64,8192,256
node_500,embed1_part_500_i,1,64,8192,256
node_501,embed1_part_501_i,1,64,8192,256
node_502,embed1_part_502_i,1,64,8192,256
node_503,embed1_part_503_i,1,64,8192,256
node_504,embed1_part_504_i,1,64,8192,256
node_505,embed1_part_505_i,1,64,8192,256
node_506,embed1_part_506_i,1,64,8192,256
node_507,embed1_part_507_i,1,64,8192,256
node_508,embed1_part_508_i,1,64,8192,256
node_509,embed1_part_509_i,1,64,8192,256
node_510,embed1_part_510_i,1,64,8192,256
node_511,embed1_part_511_i,1,64,8192,256
node_512,embed1_part_512_i,1,64,8192,256
node_513,embed1_part_513_i,1,64,8192,256
node_514,embed1_part_514_i,1,64,8192,256
node_515,embed1_part_515_i,1,64,8192,256
node_516,embed1_part_516_i,1,64,8192,256
node_517,embed1_part_517_i,1,64,8192,256
node_518,embed1_part_518_i,1,64,8192,256
node_519,embed1_part_519_i,1,64,8192,256
node_520,embed1_part_520_i,1,64,8192,256
node_521,embed1_part_521_i,1,64,8192,256
node_522,embed1_part_522_i,1,64,8192,256
node_523,embed1_part_523_i,1,64,8192,256
node_524,embed1_part_524_i,1,64,8192,256
node_525,embed1_part_525_i,1,64,8192,256
node_526,embed1_part_526_i,1,64,8192,256
node_527,embed1_part_527_i,1,64,8192,256
node_528,embed1_part_528_i,1,64,8192,256
node_529,embed1_part_529_i,1,64,8192,256
node_530,embed1_part_530_i,1,64,8192,256
node_531,embed1_part_531_i,1,64,8192,256
node_532,embed1_part_532_i,1,64,8192,256
node_533,embed1_part_533_i,1,64,8192,256
node_534,embed1_part_534_i,1,64,8192,256
node_535,embed1_part_535_i,1,64,8192,256
node_536,embed1_part_536_i,1,64,8192,256
node_537,embed1_part_537_i,1,64,8192,256
node_538,embed1_part_538_i,1,64,8192,256
node_539,embed1_part_539_i,1,64,8192,256
node_540,embed1_part_540_i,1,64,8192,256
node_541,embed1_part_541_i,1,64,8192,256
node_542,embed1_part_542_i,1,64,8192,256
node_543,embed1_part_543_i,1,64,8192,256
node_544,embed1_part_544_i,1,64,8192,256
node_545,embed1_part_545_i,1,64,8192,256
node_546,embed1_part_546_i,1,64,8192,256
node_547,embed1_part_547_i,1,64,8192,256
node_548,embed1_part_548_i,1,64,8192,256
node_549,embed1_part_549_i,1,64,8192,256
node_550,embed1_part_550_i,1,64,8192,256
node_551,embed1_part_551_i,1,64,8192,256
node_552,embed1_part_552_i,1,64,8192,256
node_553,embed1_part_553_i,1,64,8192,256
node_554,embed1_part_554_i,1,64,8192,256
node_555,embed1_part_555_i,1,64,8192,256
node_556,embed1_part_556_i,1,64,8192,256
node_557,embed1_part_557_i,1,64,8192,256
node_558,embed1_part_558_i,1,64,8192,256
node_559,embed1_part_559_i,1,64,8192,256
