Node Name, Layer Name, Layer Number, ifmap, ofmap, fmap
node_127,fc1_part_113_o,1,18432,56,516096
node_128,fc1_part_114_o,1,18432,56,516096
node_129,fc1_part_115_o,1,18432,56,516096
node_130,fc1_part_116_o,1,18432,56,516096
node_131,fc1_part_117_o,1,18432,56,516096
node_132,fc1_part_118_o,1,18432,56,516096
node_133,fc1_part_119_o,1,18432,56,516096
node_134,fc1_part_120_o,1,18432,56,516096
node_135,fc1_part_121_o,1,18432,56,516096
node_136,fc1_part_122_o,1,18432,56,516096
node_137,fc1_part_123_o,1,18432,56,516096
node_138,fc1_part_124_o,1,18432,56,516096
node_139,fc1_part_125_o,1,18432,56,516096
node_140,fc1_part_126_o,1,18432,56,516096
node_141,fc1_part_127_o,1,18432,56,516096
node_142,fc1_part_128_o,1,18432,56,516096
node_143,fc1_part_129_o,1,18432,56,516096
node_144,fc1_part_130_o,1,18432,56,516096
node_145,fc1_part_131_o,1,18432,56,516096
node_146,fc1_part_132_o,1,18432,56,516096
node_147,fc1_part_133_o,1,18432,56,516096
node_148,fc1_part_134_o,1,18432,56,516096
node_149,fc1_part_135_o,1,18432,56,516096
node_150,fc1_part_136_o,1,18432,56,516096
node_151,fc1_part_137_o,1,18432,56,516096
node_152,fc1_part_138_o,1,18432,56,516096
node_153,fc1_part_139_o,1,18432,56,516096
node_154,fc1_part_140_o,1,18432,56,516096
node_155,fc1_part_141_o,1,18432,56,516096
node_156,fc1_part_142_o,1,18432,56,516096
node_157,fc1_part_143_o,1,18432,56,516096
node_158,fc1_part_144_o,1,18432,56,516096
node_159,fc1_part_145_o,1,18432,56,516096
node_160,fc1_part_146_o,1,18432,56,516096
node_161,fc1_part_147_o,1,18432,38,350208
node_161,fc2_part_1_o,2,8192,42,172032
node_162,fc2_part_2_o,1,8192,128,524288
node_163,fc2_part_3_o,1,8192,128,524288
node_164,fc2_part_4_o,1,8192,128,524288
node_165,fc2_part_5_o,1,8192,128,524288
node_166,fc2_part_6_o,1,8192,128,524288
node_167,fc2_part_7_o,1,8192,128,524288
node_168,fc2_part_8_o,1,8192,128,524288
node_169,fc2_part_9_o,1,8192,128,524288
node_170,fc2_part_10_o,1,8192,128,524288
node_171,fc2_part_11_o,1,8192,128,524288
node_172,fc2_part_12_o,1,8192,128,524288
node_173,fc2_part_13_o,1,8192,128,524288
node_174,fc2_part_14_o,1,8192,128,524288
node_175,fc2_part_15_o,1,8192,128,524288
node_176,fc2_part_16_o,1,8192,128,524288
node_177,fc2_part_17_o,1,8192,128,524288
node_178,fc2_part_18_o,1,8192,128,524288
node_179,fc2_part_19_o,1,8192,128,524288
node_180,fc2_part_20_o,1,8192,128,524288
node_181,fc2_part_21_o,1,8192,128,524288
node_182,fc2_part_22_o,1,8192,128,524288
node_183,fc2_part_23_o,1,8192,128,524288
node_184,fc2_part_24_o,1,8192,128,524288
node_185,fc2_part_25_o,1,8192,128,524288
node_186,fc2_part_26_o,1,8192,128,524288
node_187,fc2_part_27_o,1,8192,128,524288
node_188,fc2_part_28_o,1,8192,128,524288
node_189,fc2_part_29_o,1,8192,128,524288
node_190,fc2_part_30_o,1,8192,128,524288
node_191,fc2_part_31_o,1,8192,128,524288
node_192,fc2_part_32_o,1,8192,128,524288
node_193,fc2_part_33_o,1,8192,128,524288
node_194,fc2_part_34_o,1,8192,128,524288
node_195,fc2_part_35_o,1,8192,128,524288
node_196,fc2_part_36_o,1,8192,128,524288
node_197,fc2_part_37_o,1,8192,128,524288
node_198,fc2_part_38_o,1,8192,128,524288
node_199,fc2_part_39_o,1,8192,128,524288
node_200,fc2_part_40_o,1,8192,128,524288
node_201,fc2_part_41_o,1,8192,128,524288
