Node Name, Layer Name, Layer Number, ifmap, ofmap, fmap
node_38,output_part_38_i,2,904,8192,231424
node_39,act_2_part_39_o,1,16384,3616,1851392
node_39,output_part_39_i,2,904,8192,231424
node_40,act_2_part_40_o,1,16384,3616,1851392
node_40,output_part_40_i,2,904,8192,231424
node_41,act_2_part_41_o,1,16384,3616,1851392
node_41,output_part_41_i,2,904,8192,231424
node_42,act_2_part_42_o,1,16384,3616,1851392
node_42,output_part_42_i,2,904,8192,231424
node_43,act_2_part_43_o,1,16384,3616,1851392
node_43,output_part_43_i,2,904,8192,231424
node_44,act_2_part_44_o,1,16384,3616,1851392
node_44,output_part_44_i,2,904,8192,231424
node_45,act_2_part_45_o,1,16384,3616,1851392
node_45,output_part_45_i,2,904,8192,231424
node_46,act_2_part_46_o,1,16384,3616,1851392
node_46,output_part_46_i,2,904,8192,231424
node_47,act_2_part_47_o,1,16384,3616,1851392
node_47,output_part_47_i,2,904,8192,231424
node_48,act_2_part_48_o,1,16384,3616,1851392
node_48,output_part_48_i,2,904,8192,231424
node_49,act_2_part_49_o,1,16384,3616,1851392
node_49,output_part_49_i,2,904,8192,231424
node_50,act_2_part_50_o,1,16384,3616,1851392
node_50,output_part_50_i,2,904,8192,231424
node_51,act_2_part_51_o,1,16384,3616,1851392
node_51,output_part_51_i,2,904,8192,231424
node_52,act_2_part_52_o,1,16384,3616,1851392
node_52,output_part_52_i,2,904,8192,231424
node_53,act_2_part_53_o,1,16384,3616,1851392
node_53,output_part_53_i,2,904,8192,231424
node_54,act_2_part_54_o,1,16384,3616,1851392
node_54,output_part_54_i,2,904,8192,231424
node_55,act_2_part_55_o,1,16384,3616,1851392
node_55,output_part_55_i,2,904,8192,231424
node_56,act_2_part_56_o,1,16384,3616,1851392
node_56,output_part_56_i,2,904,8192,231424
node_57,act_2_part_57_o,1,16384,3616,1851392
node_57,output_part_57_i,2,904,8192,231424
node_58,act_2_part_58_o,1,16384,3616,1851392
node_58,output_part_58_i,2,904,8192,231424
node_59,act_2_part_59_o,1,16384,3616,1851392
node_59,output_part_59_i,2,904,8192,231424
node_60,act_2_part_60_o,1,16384,3616,1851392
node_60,output_part_60_i,2,904,8192,231424
node_61,act_2_part_61_o,1,16384,3616,1851392
node_61,output_part_61_i,2,904,8192,231424
node_62,act_2_part_62_o,1,16384,3616,1851392
node_62,output_part_62_i,2,904,8192,231424
node_63,act_2_part_63_o,1,16384,3616,1851392
node_63,output_part_63_i,2,904,8192,231424
node_64,act_2_part_64_o,1,16384,3616,1851392
node_64,output_part_64_i,2,904,8192,231424
node_65,act_2_part_65_o,1,16384,3616,1851392
node_65,output_part_65_i,2,904,8192,231424
node_66,act_2_part_66_o,1,16384,3616,1851392
node_66,output_part_66_i,2,904,8192,231424
node_67,act_2_part_67_o,1,16384,3616,1851392
node_67,output_part_67_i,2,904,8192,231424
node_68,act_2_part_68_o,1,16384,3616,1851392
node_68,output_part_68_i,2,904,8192,231424
node_69,act_2_part_69_o,1,16384,3616,1851392
node_69,output_part_69_i,2,904,8192,231424
node_70,act_2_part_70_o,1,16384,3616,1851392
node_70,output_part_70_i,2,904,8192,231424
node_71,act_2_part_71_o,1,16384,3616,1851392
node_71,output_part_71_i,2,904,8192,231424
node_72,act_2_part_72_o,1,16384,3616,1851392
node_72,output_part_72_i,2,904,8192,231424
node_73,act_2_part_73_o,1,16384,1792,917504
node_73,output_part_73_i,2,448,8192,114688
node_1_dummy,conv_part_1,1,8,3616,904
node_2_dummy,conv_part_2,1,8,3616,904
node_3_dummy,conv_part_3,1,8,3616,904
node_4_dummy,conv_part_4,1,8,3616,904
node_5_dummy,conv_part_5,1,8,3616,904
node_6_dummy,conv_part_6,1,8,3616,904
node_7_dummy,conv_part_7,1,8,3616,904
node_8_dummy,conv_part_8,1,8,3616,904
node_9_dummy,conv_part_9,1,8,3616,904
node_10_dummy,conv_part_10,1,8,3616,904
node_11_dummy,conv_part_11,1,8,3616,904
node_12_dummy,conv_part_12,1,8,3616,904
node_13_dummy,conv_part_13,1,8,3616,904
node_14_dummy,conv_part_14,1,8,3616,904
node_15_dummy,conv_part_15,1,8,3616,904
node_16_dummy,conv_part_16,1,8,3616,904
node_17_dummy,conv_part_17,1,8,3616,904
node_18_dummy,conv_part_18,1,8,3616,904
node_19_dummy,conv_part_19,1,8,3616,904
node_20_dummy,conv_part_20,1,8,3616,904
node_21_dummy,conv_part_21,1,8,3616,904
node_22_dummy,conv_part_22,1,8,3616,904
node_23_dummy,conv_part_23,1,8,3616,904
node_24_dummy,conv_part_24,1,8,3616,904
node_25_dummy,conv_part_25,1,8,3616,904
node_26_dummy,conv_part_26,1,8,3616,904
node_27_dummy,conv_part_27,1,8,3616,904
node_28_dummy,conv_part_28,1,8,3616,904
node_29_dummy,conv_part_29,1,8,3616,904
node_30_dummy,conv_part_30,1,8,3616,904
node_31_dummy,conv_part_31,1,8,3616,904
node_32_dummy,conv_part_32,1,8,3616,904
node_33_dummy,conv_part_33,1,8,3616,904
node_34_dummy,conv_part_34,1,8,3616,904
node_35_dummy,conv_part_35,1,8,3616,904
node_36_dummy,conv_part_36,1,8,3616,904
node_37_dummy,conv_part_37,1,8,3616,904
node_38_dummy,conv_part_38,1,8,3616,904
node_39_dummy,conv_part_39,1,8,3616,904
node_40_dummy,conv_part_40,1,8,3616,904
node_41_dummy,conv_part_41,1,8,3616,904
node_42_dummy,conv_part_42,1,8,3616,904
node_43_dummy,conv_part_43,1,8,3616,904
node_44_dummy,conv_part_44,1,8,3616,904
node_45_dummy,conv_part_45,1,8,3616,904
node_46_dummy,conv_part_46,1,8,3616,904
node_47_dummy,conv_part_47,1,8,3616,904
node_48_dummy,conv_part_48,1,8,3616,904
node_49_dummy,conv_part_49,1,8,3616,904
node_50_dummy,conv_part_50,1,8,3616,904
node_51_dummy,conv_part_51,1,8,3616,904
node_52_dummy,conv_part_52,1,8,3616,904
node_53_dummy,conv_part_53,1,8,3616,904
node_54_dummy,conv_part_54,1,8,3616,904
node_55_dummy,conv_part_55,1,8,3616,904
node_56_dummy,conv_part_56,1,8,3616,904
node_57_dummy,conv_part_57,1,8,3616,904
node_58_dummy,conv_part_58,1,8,3616,904
node_59_dummy,conv_part_59,1,8,3616,904
node_60_dummy,conv_part_60,1,8,3616,904
node_61_dummy,conv_part_61,1,8,3616,904
node_62_dummy,conv_part_62,1,8,3616,904
node_63_dummy,conv_part_63,1,8,3616,904
node_64_dummy,conv_part_64,1,8,3616,904
node_65_dummy,conv_part_65,1,8,3616,904
node_66_dummy,conv_part_66,1,8,3616,904
node_67_dummy,conv_part_67,1,8,3616,904
node_68_dummy,conv_part_68,1,8,3616,904
node_69_dummy,conv_part_69,1,8,3616,904
node_70_dummy,conv_part_70,1,8,3616,904
node_71_dummy,conv_part_71,1,8,3616,904
node_72_dummy,conv_part_72,1,8,3616,904
node_73_dummy,conv_part_73,1,8,1792,448
