Node Name, Layer Name, Layer Number, ifmap, ofmap, fmap
node_74,output_part_74_i,2,448,8192,114688
node_75,act_2_part_75_o,1,16384,1792,917504
node_75,output_part_75_i,2,448,8192,114688
node_76,act_2_part_76_o,1,16384,1792,917504
node_76,output_part_76_i,2,448,8192,114688
node_77,act_2_part_77_o,1,16384,1792,917504
node_77,output_part_77_i,2,448,8192,114688
node_78,act_2_part_78_o,1,16384,1792,917504
node_78,output_part_78_i,2,448,8192,114688
node_79,act_2_part_79_o,1,16384,1792,917504
node_79,output_part_79_i,2,448,8192,114688
node_80,act_2_part_80_o,1,16384,1792,917504
node_80,output_part_80_i,2,448,8192,114688
node_81,act_2_part_81_o,1,16384,1792,917504
node_81,output_part_81_i,2,448,8192,114688
node_82,act_2_part_82_o,1,16384,1792,917504
node_82,output_part_82_i,2,448,8192,114688
node_83,act_2_part_83_o,1,16384,1792,917504
node_83,output_part_83_i,2,448,8192,114688
node_84,act_2_part_84_o,1,16384,1792,917504
node_84,output_part_84_i,2,448,8192,114688
node_85,act_2_part_85_o,1,16384,1792,917504
node_85,output_part_85_i,2,448,8192,114688
node_86,act_2_part_86_o,1,16384,1792,917504
node_86,output_part_86_i,2,448,8192,114688
node_87,act_2_part_87_o,1,16384,1792,917504
node_87,output_part_87_i,2,448,8192,114688
node_88,act_2_part_88_o,1,16384,1792,917504
node_88,output_part_88_i,2,448,8192,114688
node_89,act_2_part_89_o,1,16384,1792,917504
node_89,output_part_89_i,2,448,8192,114688
node_90,act_2_part_90_o,1,16384,1792,917504
node_90,output_part_90_i,2,448,8192,114688
node_91,act_2_part_91_o,1,16384,1792,917504
node_91,output_part_91_i,2,448,8192,114688
node_92,act_2_part_92_o,1,16384,1792,917504
node_92,output_part_92_i,2,448,8192,114688
node_93,act_2_part_93_o,1,16384,1792,917504
node_93,output_part_93_i,2,448,8192,114688
node_94,act_2_part_94_o,1,16384,1792,917504
node_94,output_part_94_i,2,448,8192,114688
node_95,act_2_part_95_o,1,16384,1792,917504
node_95,output_part_95_i,2,448,8192,114688
node_96,act_2_part_96_o,1,16384,1792,917504
node_96,output_part_96_i,2,448,8192,114688
node_97,act_2_part_97_o,1,16384,1792,917504
node_97,output_part_97_i,2,448,8192,114688
node_98,act_2_part_98_o,1,16384,1792,917504
node_98,output_part_98_i,2,448,8192,114688
node_99,act_2_part_99_o,1,16384,1792,917504
node_99,output_part_99_i,2,448,8192,114688
node_100,act_2_part_100_o,1,16384,1792,917504
node_100,output_part_100_i,2,448,8192,114688
node_101,act_2_part_101_o,1,16384,1792,917504
node_101,output_part_101_i,2,448,8192,114688
node_102,act_2_part_102_o,1,16384,1792,917504
node_102,output_part_102_i,2,448,8192,114688
node_103,act_2_part_103_o,1,16384,1792,917504
node_103,output_part_103_i,2,448,8192,114688
node_104,act_2_part_104_o,1,16384,1792,917504
node_104,output_part_104_i,2,448,8192,114688
node_105,act_2_part_105_o,1,16384,1792,917504
node_105,output_part_105_i,2,448,8192,114688
node_106,act_2_part_106_o,1,16384,1792,917504
node_106,output_part_106_i,2,448,8192,114688
node_107,act_2_part_107_o,1,16384,1792,917504
node_107,output_part_107_i,2,448,8192,114688
node_108,act_2_part_108_o,1,16384,1792,917504
node_108,output_part_108_i,2,448,8192,114688
node_109,act_2_part_109_o,1,16384,1792,917504
node_109,output_part_109_i,2,448,8192,114688
node_110,act_2_part_110_o,1,16384,1792,917504
node_110,output_part_110_i,2,448,8192,114688
node_111,act_2_part_111_o,1,16384,1792,917504
node_111,output_part_111_i,2,448,8192,114688
node_112,act_2_part_112_o,1,16384,1792,917504
node_112,output_part_112_i,2,448,8192,114688
node_113,act_2_part_113_o,1,16384,1792,917504
node_113,output_part_113_i,2,448,8192,114688
node_114,act_2_part_114_o,1,16384,1792,917504
node_114,output_part_114_i,2,448,8192,114688
node_115,act_2_part_115_o,1,16384,1792,917504
node_115,output_part_115_i,2,448,8192,114688
node_116,act_2_part_116_o,1,16384,1792,917504
node_116,output_part_116_i,2,448,8192,114688
node_117,act_2_part_117_o,1,16384,1792,917504
node_117,output_part_117_i,2,448,8192,114688
node_118,act_2_part_118_o,1,16384,1792,917504
node_118,output_part_118_i,2,448,8192,114688
node_119,act_2_part_119_o,1,16384,1792,917504
node_119,output_part_119_i,2,448,8192,114688
node_120,act_2_part_120_o,1,16384,1792,917504
node_120,output_part_120_i,2,448,8192,114688
node_121,act_2_part_121_o,1,16384,1792,917504
node_121,output_part_121_i,2,448,8192,114688
node_122,act_2_part_122_o,1,16384,1792,917504
node_122,output_part_122_i,2,448,8192,114688
node_123,act_2_part_123_o,1,16384,1792,917504
node_123,output_part_123_i,2,448,8192,114688
node_124,act_2_part_124_o,1,16384,1792,917504
node_124,output_part_124_i,2,448,8192,114688
node_125,act_2_part_125_o,1,16384,1792,917504
node_125,output_part_125_i,2,448,8192,114688
node_126,act_2_part_126_o,1,16384,1792,917504
node_126,output_part_126_i,2,448,8192,114688
node_127,act_2_part_127_o,1,16384,1792,917504
node_127,output_part_127_i,2,448,8192,114688
node_128,act_2_part_128_o,1,16384,1792,917504
node_128,output_part_128_i,2,448,8192,114688
node_129,act_2_part_129_o,1,16384,1792,917504
node_129,output_part_129_i,2,448,8192,114688
node_130,act_2_part_130_o,1,16384,1792,917504
node_130,output_part_130_i,2,448,8192,114688
node_131,act_2_part_131_o,1,16384,1792,917504
node_131,output_part_131_i,2,448,8192,114688
node_132,act_2_part_132_o,1,16384,1792,917504
node_132,output_part_132_i,2,448,8192,114688
node_133,act_2_part_133_o,1,16384,1792,917504
node_133,output_part_133_i,2,448,8192,114688
node_134,act_2_part_134_o,1,16384,1792,917504
node_134,output_part_134_i,2,448,8192,114688
node_135,act_2_part_135_o,1,16384,1792,917504
node_135,output_part_135_i,2,448,8192,114688
node_136,act_2_part_136_o,1,16384,1792,917504
node_136,output_part_136_i,2,448,8192,114688
node_137,act_2_part_137_o,1,16384,1792,917504
node_137,output_part_137_i,2,448,8192,114688
node_138,act_2_part_138_o,1,16384,1792,917504
node_138,output_part_138_i,2,448,8192,114688
node_139,act_2_part_139_o,1,16384,1792,917504
node_139,output_part_139_i,2,448,8192,114688
node_140,act_2_part_140_o,1,16384,1792,917504
node_140,output_part_140_i,2,448,8192,114688
node_141,act_2_part_141_o,1,16384,1792,917504
node_141,output_part_141_i,2,448,8192,114688
node_142,act_2_part_142_o,1,16384,1792,917504
node_142,output_part_142_i,2,448,8192,114688
node_143,act_2_part_143_o,1,16384,1792,917504
node_143,output_part_143_i,2,448,8192,114688
node_144,act_2_part_144_o,1,16384,1792,917504
node_144,output_part_144_i,2,448,8192,114688
node_145,act_2_part_145_o,1,16384,1792,917504
node_145,output_part_145_i,2,448,8192,114688
node_146,act_2_part_146_o,1,16384,1792,917504
node_146,output_part_146_i,2,448,8192,114688
node_147,act_2_part_147_o,1,16384,512,262144
node_147,output_part_147_i,2,128,8192,32768
node_1_dummy,conv_part_1,1,8,1792,448
node_2_dummy,conv_part_2,1,8,1792,448
node_3_dummy,conv_part_3,1,8,1792,448
node_4_dummy,conv_part_4,1,8,1792,448
node_5_dummy,conv_part_5,1,8,1792,448
node_6_dummy,conv_part_6,1,8,1792,448
node_7_dummy,conv_part_7,1,8,1792,448
node_8_dummy,conv_part_8,1,8,1792,448
node_9_dummy,conv_part_9,1,8,1792,448
node_10_dummy,conv_part_10,1,8,1792,448
node_11_dummy,conv_part_11,1,8,1792,448
node_12_dummy,conv_part_12,1,8,1792,448
node_13_dummy,conv_part_13,1,8,1792,448
node_14_dummy,conv_part_14,1,8,1792,448
node_15_dummy,conv_part_15,1,8,1792,448
node_16_dummy,conv_part_16,1,8,1792,448
node_17_dummy,conv_part_17,1,8,1792,448
node_18_dummy,conv_part_18,1,8,1792,448
node_19_dummy,conv_part_19,1,8,1792,448
node_20_dummy,conv_part_20,1,8,1792,448
node_21_dummy,conv_part_21,1,8,1792,448
node_22_dummy,conv_part_22,1,8,1792,448
node_23_dummy,conv_part_23,1,8,1792,448
node_24_dummy,conv_part_24,1,8,1792,448
node_25_dummy,conv_part_25,1,8,1792,448
node_26_dummy,conv_part_26,1,8,1792,448
node_27_dummy,conv_part_27,1,8,1792,448
node_28_dummy,conv_part_28,1,8,1792,448
node_29_dummy,conv_part_29,1,8,1792,448
node_30_dummy,conv_part_30,1,8,1792,448
node_31_dummy,conv_part_31,1,8,1792,448
node_32_dummy,conv_part_32,1,8,1792,448
node_33_dummy,conv_part_33,1,8,1792,448
node_34_dummy,conv_part_34,1,8,1792,448
node_35_dummy,conv_part_35,1,8,1792,448
node_36_dummy,conv_part_36,1,8,1792,448
node_37_dummy,conv_part_37,1,8,1792,448
node_38_dummy,conv_part_38,1,8,1792,448
node_39_dummy,conv_part_39,1,8,1792,448
node_40_dummy,conv_part_40,1,8,1792,448
node_41_dummy,conv_part_41,1,8,1792,448
node_42_dummy,conv_part_42,1,8,1792,448
node_43_dummy,conv_part_43,1,8,1792,448
node_44_dummy,conv_part_44,1,8,1792,448
node_45_dummy,conv_part_45,1,8,1792,448
node_46_dummy,conv_part_46,1,8,1792,448
node_47_dummy,conv_part_47,1,8,1792,448
node_48_dummy,conv_part_48,1,8,1792,448
node_49_dummy,conv_part_49,1,8,1792,448
node_50_dummy,conv_part_50,1,8,1792,448
node_51_dummy,conv_part_51,1,8,1792,448
node_52_dummy,conv_part_52,1,8,1792,448
node_53_dummy,conv_part_53,1,8,1792,448
node_54_dummy,conv_part_54,1,8,1792,448
node_55_dummy,conv_part_55,1,8,1792,448
node_56_dummy,conv_part_56,1,8,1792,448
node_57_dummy,conv_part_57,1,8,1792,448
node_58_dummy,conv_part_58,1,8,1792,448
node_59_dummy,conv_part_59,1,8,1792,448
node_60_dummy,conv_part_60,1,8,1792,448
node_61_dummy,conv_part_61,1,8,1792,448
node_62_dummy,conv_part_62,1,8,1792,448
node_63_dummy,conv_part_63,1,8,1792,448
node_64_dummy,conv_part_64,1,8,1792,448
node_65_dummy,conv_part_65,1,8,1792,448
node_66_dummy,conv_part_66,1,8,1792,448
node_67_dummy,conv_part_67,1,8,1792,448
node_68_dummy,conv_part_68,1,8,1792,448
node_69_dummy,conv_part_69,1,8,1792,448
node_70_dummy,conv_part_70,1,8,1792,448
node_71_dummy,conv_part_71,1,8,1792,448
node_72_dummy,conv_part_72,1,8,1792,448
node_73_dummy,conv_part_73,1,8,1792,448
node_74_dummy,conv_part_74,1,8,1792,448
node_75_dummy,conv_part_75,1,8,1792,448
node_76_dummy,conv_part_76,1,8,1792,448
node_77_dummy,conv_part_77,1,8,1792,448
node_78_dummy,conv_part_78,1,8,1792,448
node_79_dummy,conv_part_79,1,8,1792,448
node_80_dummy,conv_part_80,1,8,1792,448
node_81_dummy,conv_part_81,1,8,1792,448
node_82_dummy,conv_part_82,1,8,1792,448
node_83_dummy,conv_part_83,1,8,1792,448
node_84_dummy,conv_part_84,1,8,1792,448
node_85_dummy,conv_part_85,1,8,1792,448
node_86_dummy,conv_part_86,1,8,1792,448
node_87_dummy,conv_part_87,1,8,1792,448
node_88_dummy,conv_part_88,1,8,1792,448
node_89_dummy,conv_part_89,1,8,1792,448
node_90_dummy,conv_part_90,1,8,1792,448
node_91_dummy,conv_part_91,1,8,1792,448
node_92_dummy,conv_part_92,1,8,1792,448
node_93_dummy,conv_part_93,1,8,1792,448
node_94_dummy,conv_part_94,1,8,1792,448
node_95_dummy,conv_part_95,1,8,1792,448
node_96_dummy,conv_part_96,1,8,1792,448
node_97_dummy,conv_part_97,1,8,1792,448
node_98_dummy,conv_part_98,1,8,1792,448
node_99_dummy,conv_part_99,1,8,1792,448
node_100_dummy,conv_part_100,1,8,1792,448
node_101_dummy,conv_part_101,1,8,1792,448
node_102_dummy,conv_part_102,1,8,1792,448
node_103_dummy,conv_part_103,1,8,1792,448
node_104_dummy,conv_part_104,1,8,1792,448
node_105_dummy,conv_part_105,1,8,1792,448
node_106_dummy,conv_part_106,1,8,1792,448
node_107_dummy,conv_part_107,1,8,1792,448
node_108_dummy,conv_part_108,1,8,1792,448
node_109_dummy,conv_part_109,1,8,1792,448
node_110_dummy,conv_part_110,1,8,1792,448
node_111_dummy,conv_part_111,1,8,1792,448
node_112_dummy,conv_part_112,1,8,1792,448
node_113_dummy,conv_part_113,1,8,1792,448
node_114_dummy,conv_part_114,1,8,1792,448
node_115_dummy,conv_part_115,1,8,1792,448
node_116_dummy,conv_part_116,1,8,1792,448
node_117_dummy,conv_part_117,1,8,1792,448
node_118_dummy,conv_part_118,1,8,1792,448
node_119_dummy,conv_part_119,1,8,1792,448
node_120_dummy,conv_part_120,1,8,1792,448
node_121_dummy,conv_part_121,1,8,1792,448
node_122_dummy,conv_part_122,1,8,1792,448
node_123_dummy,conv_part_123,1,8,1792,448
node_124_dummy,conv_part_124,1,8,1792,448
node_125_dummy,conv_part_125,1,8,1792,448
node_126_dummy,conv_part_126,1,8,1792,448
node_127_dummy,conv_part_127,1,8,1792,448
node_128_dummy,conv_part_128,1,8,1792,448
node_129_dummy,conv_part_129,1,8,1792,448
node_130_dummy,conv_part_130,1,8,1792,448
node_131_dummy,conv_part_131,1,8,1792,448
node_132_dummy,conv_part_132,1,8,1792,448
node_133_dummy,conv_part_133,1,8,1792,448
node_134_dummy,conv_part_134,1,8,1792,448
node_135_dummy,conv_part_135,1,8,1792,448
node_136_dummy,conv_part_136,1,8,1792,448
node_137_dummy,conv_part_137,1,8,1792,448
node_138_dummy,conv_part_138,1,8,1792,448
node_139_dummy,conv_part_139,1,8,1792,448
node_140_dummy,conv_part_140,1,8,1792,448
node_141_dummy,conv_part_141,1,8,1792,448
node_142_dummy,conv_part_142,1,8,1792,448
node_143_dummy,conv_part_143,1,8,1792,448
node_144_dummy,conv_part_144,1,8,1792,448
node_145_dummy,conv_part_145,1,8,1792,448
node_146_dummy,conv_part_146,1,8,1792,448
node_147_dummy,conv_part_147,1,8,512,128
