Node Name, Layer Name, Layer Number, ifmap, ofmap, fmap
node_37,fc1_part_9_o,1,50176,40,1003520
node_38,fc1_part_10_o,1,50176,40,1003520
node_39,fc1_part_11_o,1,50176,40,1003520
node_40,fc1_part_12_o,1,50176,40,1003520
node_41,fc1_part_13_o,1,50176,40,1003520
node_42,fc1_part_14_o,1,50176,40,1003520
node_43,fc1_part_15_o,1,50176,40,1003520
node_44,fc1_part_16_o,1,50176,40,1003520
node_45,fc1_part_17_o,1,50176,40,1003520
node_46,fc1_part_18_o,1,50176,40,1003520
node_47,fc1_part_19_o,1,50176,40,1003520
node_48,fc1_part_20_o,1,50176,40,1003520
node_49,fc1_part_21_o,1,50176,40,1003520
node_50,fc1_part_22_o,1,50176,40,1003520
node_51,fc1_part_23_o,1,50176,40,1003520
node_52,fc1_part_24_o,1,50176,40,1003520
node_53,fc1_part_25_o,1,50176,40,1003520
node_54,fc1_part_26_o,1,50176,40,1003520
node_55,fc1_part_27_o,1,50176,40,1003520
node_56,fc1_part_28_o,1,50176,40,1003520
node_57,fc1_part_29_o,1,50176,40,1003520
node_58,fc1_part_30_o,1,50176,40,1003520
node_59,fc1_part_31_o,1,50176,40,1003520
node_60,fc1_part_32_o,1,50176,40,1003520
node_61,fc1_part_33_o,1,50176,40,1003520
node_62,fc1_part_34_o,1,50176,40,1003520
node_63,fc1_part_35_o,1,50176,40,1003520
node_64,fc1_part_36_o,1,50176,40,1003520
node_65,fc1_part_37_o,1,50176,40,1003520
node_66,fc1_part_38_o,1,50176,40,1003520
node_67,fc1_part_39_o,1,50176,40,1003520
node_68,fc1_part_40_o,1,50176,40,1003520
node_69,fc1_part_41_o,1,50176,40,1003520
node_70,fc1_part_42_o,1,50176,40,1003520
node_71,fc1_part_43_o,1,50176,40,1003520
node_72,fc1_part_44_o,1,50176,40,1003520
node_73,fc1_part_45_o,1,50176,40,1003520
node_74,fc1_part_46_o,1,50176,40,1003520
node_75,fc1_part_47_o,1,50176,40,1003520
node_76,fc1_part_48_o,1,50176,40,1003520
node_77,fc1_part_49_o,1,50176,40,1003520
node_78,fc1_part_50_o,1,50176,40,1003520
node_79,fc1_part_51_o,1,50176,40,1003520
node_80,fc1_part_52_o,1,50176,40,1003520
node_81,fc1_part_53_o,1,50176,40,1003520
node_82,fc1_part_54_o,1,50176,40,1003520
node_83,fc1_part_55_o,1,50176,40,1003520
node_84,fc1_part_56_o,1,50176,40,1003520
node_85,fc1_part_57_o,1,50176,40,1003520
node_86,fc1_part_58_o,1,50176,40,1003520
node_87,fc1_part_59_o,1,50176,40,1003520
node_88,fc1_part_60_o,1,50176,40,1003520
node_89,fc1_part_61_o,1,50176,40,1003520
node_90,fc1_part_62_o,1,50176,40,1003520
node_91,fc1_part_63_o,1,50176,40,1003520
node_92,fc1_part_64_o,1,50176,40,1003520
node_93,fc1_part_65_o,1,50176,40,1003520
node_94,fc1_part_66_o,1,50176,40,1003520
node_95,fc1_part_67_o,1,50176,40,1003520
node_96,fc1_part_68_o,1,50176,40,1003520
node_97,fc1_part_69_o,1,50176,40,1003520
node_98,fc1_part_70_o,1,50176,40,1003520
node_99,fc1_part_71_o,1,50176,40,1003520
node_100,fc1_part_72_o,1,50176,40,1003520
node_101,fc1_part_73_o,1,50176,40,1003520
node_102,fc1_part_74_o,1,50176,40,1003520
node_103,fc1_part_75_o,1,50176,40,1003520
node_104,fc1_part_76_o,1,50176,40,1003520
node_105,fc1_part_77_o,1,50176,40,1003520
node_106,fc1_part_78_o,1,50176,40,1003520
node_107,fc1_part_79_o,1,50176,40,1003520
node_108,fc1_part_80_o,1,50176,40,1003520
node_109,fc1_part_81_o,1,50176,40,1003520
node_110,fc1_part_82_o,1,50176,40,1003520
node_111,fc1_part_83_o,1,50176,40,1003520
node_112,fc1_part_84_o,1,50176,40,1003520
node_113,fc1_part_85_o,1,50176,40,1003520
node_114,fc1_part_86_o,1,50176,40,1003520
node_115,fc1_part_87_o,1,50176,40,1003520
node_116,fc1_part_88_o,1,50176,40,1003520
node_117,fc1_part_89_o,1,50176,40,1003520
node_118,fc1_part_90_o,1,50176,40,1003520
node_119,fc1_part_91_o,1,50176,40,1003520
node_120,fc1_part_92_o,1,50176,40,1003520
node_121,fc1_part_93_o,1,50176,40,1003520
node_122,fc1_part_94_o,1,50176,40,1003520
node_123,fc1_part_95_o,1,50176,40,1003520
node_124,fc1_part_96_o,1,50176,40,1003520
node_125,fc1_part_97_o,1,50176,40,1003520
node_126,fc1_part_98_o,1,50176,40,1003520
node_127,fc1_part_99_o,1,50176,40,1003520
node_128,fc1_part_100_o,1,50176,40,1003520
node_129,fc1_part_101_o,1,50176,40,1003520
node_130,fc1_part_102_o,1,50176,40,1003520
node_131,fc1_part_103_o,1,50176,40,1003520
node_132,fc1_part_104_o,1,50176,40,1003520
node_133,fc1_part_105_o,1,50176,40,1003520
node_134,fc1_part_106_o,1,50176,40,1003520
node_135,fc1_part_107_o,1,50176,40,1003520
node_136,fc1_part_108_o,1,50176,40,1003520
node_137,fc1_part_109_o,1,50176,40,1003520
node_138,fc1_part_110_o,1,50176,40,1003520
node_139,fc1_part_111_o,1,50176,40,1003520
node_140,fc1_part_112_o,1,50176,40,1003520
node_141,fc1_part_113_o,1,50176,40,1003520
node_142,fc1_part_114_o,1,50176,40,1003520
node_143,fc1_part_115_o,1,50176,40,1003520
node_144,fc1_part_116_o,1,50176,40,1003520
node_145,fc1_part_117_o,1,50176,40,1003520
node_146,fc1_part_118_o,1,50176,40,1003520
node_147,fc1_part_119_o,1,50176,40,1003520
node_148,fc1_part_120_o,1,50176,40,1003520
node_149,fc1_part_121_o,1,50176,40,1003520
node_150,fc1_part_122_o,1,50176,40,1003520
node_151,fc1_part_123_o,1,50176,40,1003520
node_152,fc1_part_124_o,1,50176,40,1003520
node_153,fc1_part_125_o,1,50176,40,1003520
node_154,fc1_part_126_o,1,50176,40,1003520
node_155,fc1_part_127_o,1,50176,40,1003520
node_156,fc1_part_128_o,1,50176,40,1003520
node_157,fc1_part_129_o,1,50176,40,1003520
node_158,fc1_part_130_o,1,50176,40,1003520
node_159,fc1_part_131_o,1,50176,40,1003520
node_160,fc1_part_132_o,1,50176,40,1003520
node_161,fc1_part_133_o,1,50176,40,1003520
node_162,fc1_part_134_o,1,50176,40,1003520
node_163,fc1_part_135_o,1,50176,40,1003520
node_164,fc1_part_136_o,1,50176,40,1003520
node_165,fc1_part_137_o,1,50176,40,1003520
node_166,fc1_part_138_o,1,50176,40,1003520
node_167,fc1_part_139_o,1,50176,40,1003520
node_168,fc1_part_140_o,1,50176,40,1003520
node_169,fc1_part_141_o,1,50176,40,1003520
node_170,fc1_part_142_o,1,50176,40,1003520
node_171,fc1_part_143_o,1,50176,40,1003520
node_172,fc1_part_144_o,1,50176,40,1003520
node_173,fc1_part_145_o,1,50176,40,1003520
node_174,fc1_part_146_o,1,50176,40,1003520
node_175,fc1_part_147_o,1,50176,40,1003520
node_176,fc1_part_148_o,1,50176,40,1003520
node_177,fc1_part_149_o,1,50176,40,1003520
node_178,fc1_part_150_o,1,50176,40,1003520
node_179,fc1_part_151_o,1,50176,40,1003520
node_180,fc1_part_152_o,1,50176,40,1003520
node_181,fc1_part_153_o,1,50176,40,1003520
node_182,fc1_part_154_o,1,50176,40,1003520
node_183,fc1_part_155_o,1,50176,40,1003520
node_184,fc1_part_156_o,1,50176,40,1003520
node_185,fc1_part_157_o,1,50176,40,1003520
node_186,fc1_part_158_o,1,50176,40,1003520
node_187,fc1_part_159_o,1,50176,40,1003520
node_188,fc1_part_160_o,1,50176,40,1003520
node_189,fc1_part_161_o,1,50176,40,1003520
node_190,fc1_part_162_o,1,50176,40,1003520
node_191,fc1_part_163_o,1,50176,40,1003520
node_192,fc1_part_164_o,1,50176,40,1003520
node_193,fc1_part_165_o,1,50176,40,1003520
node_194,fc1_part_166_o,1,50176,40,1003520
node_195,fc1_part_167_o,1,50176,40,1003520
node_196,fc1_part_168_o,1,50176,40,1003520
node_197,fc1_part_169_o,1,50176,40,1003520
node_198,fc1_part_170_o,1,50176,40,1003520
node_199,fc1_part_171_o,1,50176,40,1003520
node_200,fc1_part_172_o,1,50176,40,1003520
node_201,fc1_part_173_o,1,50176,40,1003520
node_202,fc1_part_174_o,1,50176,40,1003520
node_203,fc1_part_175_o,1,50176,40,1003520
node_204,fc1_part_176_o,1,50176,40,1003520
node_205,fc1_part_177_o,1,50176,40,1003520
node_206,fc1_part_178_o,1,50176,40,1003520
node_207,fc1_part_179_o,1,50176,40,1003520
node_208,fc1_part_180_o,1,50176,40,1003520
node_209,fc1_part_181_o,1,50176,40,1003520
node_210,fc1_part_182_o,1,50176,40,1003520
node_211,fc1_part_183_o,1,50176,40,1003520
node_212,fc1_part_184_o,1,50176,40,1003520
node_213,fc1_part_185_o,1,50176,40,1003520
node_214,fc1_part_186_o,1,50176,40,1003520
node_215,fc1_part_187_o,1,50176,40,1003520
node_216,fc1_part_188_o,1,50176,40,1003520
node_217,fc1_part_189_o,1,50176,40,1003520
node_218,fc1_part_190_o,1,50176,40,1003520
node_219,fc1_part_191_o,1,50176,40,1003520
node_220,fc1_part_192_o,1,50176,40,1003520
node_221,fc1_part_193_o,1,50176,40,1003520
node_222,fc1_part_194_o,1,50176,40,1003520
node_223,fc1_part_195_o,1,50176,40,1003520
node_224,fc1_part_196_o,1,50176,40,1003520
node_225,fc1_part_197_o,1,50176,40,1003520
node_226,fc1_part_198_o,1,50176,40,1003520
node_227,fc1_part_199_o,1,50176,40,1003520
node_228,fc1_part_200_o,1,50176,40,1003520
node_229,fc1_part_201_o,1,50176,40,1003520
node_230,fc1_part_202_o,1,50176,40,1003520
node_231,fc1_part_203_o,1,50176,40,1003520
node_232,fc1_part_204_o,1,50176,40,1003520
node_233,fc1_part_205_o,1,50176,40,1003520
node_233,fc2_part_1_o,2,8192,10,40960
node_234,fc2_part_2_o,1,8192,256,1048576
node_235,fc2_part_3_o,1,8192,256,1048576
node_236,fc2_part_4_o,1,8192,256,1048576
node_237,fc2_part_5_o,1,8192,256,1048576
node_238,fc2_part_6_o,1,8192,256,1048576
node_239,fc2_part_7_o,1,8192,256,1048576
node_240,fc2_part_8_o,1,8192,256,1048576
node_241,fc2_part_9_o,1,8192,256,1048576
node_242,fc2_part_10_o,1,8192,256,1048576
node_243,fc2_part_11_o,1,8192,256,1048576
node_244,fc2_part_12_o,1,8192,256,1048576
node_245,fc2_part_13_o,1,8192,256,1048576
node_246,fc2_part_14_o,1,8192,256,1048576
node_247,fc2_part_15_o,1,8192,256,1048576
node_248,fc2_part_16_o,1,8192,256,1048576
node_249,fc2_part_17_o,1,8192,256,1048576
node_250,fc2_part_18_o,1,8192,256,1048576
node_251,fc2_part_19_o,1,8192,256,1048576
node_252,fc2_part_20_o,1,8192,256,1048576
node_253,fc2_part_21_o,1,8192,256,1048576
node_254,fc2_part_22_o,1,8192,256,1048576
node_255,fc2_part_23_o,1,8192,256,1048576
node_256,fc2_part_24_o,1,8192,256,1048576
node_257,fc2_part_25_o,1,8192,256,1048576
node_258,fc2_part_26_o,1,8192,256,1048576
node_259,fc2_part_27_o,1,8192,256,1048576
node_260,fc2_part_28_o,1,8192,256,1048576
node_261,fc2_part_29_o,1,8192,256,1048576
node_262,fc2_part_30_o,1,8192,256,1048576
node_263,fc2_part_31_o,1,8192,256,1048576
node_264,fc2_part_32_o,1,8192,256,1048576
node_265,fc2_part_33_o,1,8192,246,1007616
node_265,fc3_part_1_i,2,40,2000,40000
node_266,fc3_part_2_i,1,1048,2000,1048000
node_267,fc3_part_3_i,1,1048,2000,1048000
node_268,fc3_part_4_i,1,1048,2000,1048000
node_269,fc3_part_5_i,1,1048,2000,1048000
node_270,fc3_part_6_i,1,1048,2000,1048000
node_271,fc3_part_7_i,1,1048,2000,1048000
node_272,fc3_part_8_i,1,1048,2000,1048000
node_273,fc3_part_9_i,1,816,2000,816000
