Node Name, Layer Name, Layer Number, ifmap, ofmap, fmap
node_1,act_2_part_1_o,1,16384,7264,3719168
node_1,output_part_1_i,2,1816,8192,464896
node_2,act_2_part_2_o,1,16384,7264,3719168
node_2,output_part_2_i,2,1816,8192,464896
node_3,act_2_part_3_o,1,16384,7264,3719168
node_3,output_part_3_i,2,1816,8192,464896
node_4,act_2_part_4_o,1,16384,7264,3719168
node_4,output_part_4_i,2,1816,8192,464896
node_5,act_2_part_5_o,1,16384,7264,3719168
node_5,output_part_5_i,2,1816,8192,464896
node_6,act_2_part_6_o,1,16384,7264,3719168
node_6,output_part_6_i,2,1816,8192,464896
node_7,act_2_part_7_o,1,16384,7264,3719168
node_7,output_part_7_i,2,1816,8192,464896
node_8,act_2_part_8_o,1,16384,7264,3719168
node_8,output_part_8_i,2,1816,8192,464896
node_9,act_2_part_9_o,1,16384,7264,3719168
node_9,output_part_9_i,2,1816,8192,464896
node_10,act_2_part_10_o,1,16384,7264,3719168
node_10,output_part_10_i,2,1816,8192,464896
node_11,act_2_part_11_o,1,16384,7264,3719168
node_11,output_part_11_i,2,1816,8192,464896
node_12,act_2_part_12_o,1,16384,7264,3719168
node_12,output_part_12_i,2,1816,8192,464896
node_13,act_2_part_13_o,1,16384,7264,3719168
node_13,output_part_13_i,2,1816,8192,464896
node_14,act_2_part_14_o,1,16384,7264,3719168
node_14,output_part_14_i,2,1816,8192,464896
node_15,act_2_part_15_o,1,16384,7264,3719168
node_15,output_part_15_i,2,1816,8192,464896
node_16,act_2_part_16_o,1,16384,7264,3719168
node_16,output_part_16_i,2,1816,8192,464896
node_17,act_2_part_17_o,1,16384,7264,3719168
node_17,output_part_17_i,2,1816,8192,464896
node_18,act_2_part_18_o,1,16384,7264,3719168
node_18,output_part_18_i,2,1816,8192,464896
node_19,act_2_part_19_o,1,16384,7264,3719168
node_19,output_part_19_i,2,1816,8192,464896
node_20,act_2_part_20_o,1,16384,7264,3719168
node_20,output_part_20_i,2,1816,8192,464896
node_21,act_2_part_21_o,1,16384,7264,3719168
node_21,output_part_21_i,2,1816,8192,464896
node_22,act_2_part_22_o,1,16384,7264,3719168
node_22,output_part_22_i,2,1816,8192,464896
node_23,act_2_part_23_o,1,16384,7264,3719168
node_23,output_part_23_i,2,1816,8192,464896
node_24,act_2_part_24_o,1,16384,7264,3719168
node_24,output_part_24_i,2,1816,8192,464896
node_25,act_2_part_25_o,1,16384,7264,3719168
node_25,output_part_25_i,2,1816,8192,464896
node_26,act_2_part_26_o,1,16384,7264,3719168
node_26,output_part_26_i,2,1816,8192,464896
node_27,act_2_part_27_o,1,16384,7264,3719168
node_27,output_part_27_i,2,1816,8192,464896
node_28,act_2_part_28_o,1,16384,7264,3719168
node_28,output_part_28_i,2,1816,8192,464896
node_29,act_2_part_29_o,1,16384,7264,3719168
node_29,output_part_29_i,2,1816,8192,464896
node_30,act_2_part_30_o,1,16384,7264,3719168
node_30,output_part_30_i,2,1816,8192,464896
node_31,act_2_part_31_o,1,16384,7264,3719168
node_31,output_part_31_i,2,1816,8192,464896
node_32,act_2_part_32_o,1,16384,7264,3719168
node_32,output_part_32_i,2,1816,8192,464896
node_33,act_2_part_33_o,1,16384,7264,3719168
node_33,output_part_33_i,2,1816,8192,464896
node_34,act_2_part_34_o,1,16384,7264,3719168
node_34,output_part_34_i,2,1816,8192,464896
node_35,act_2_part_35_o,1,16384,7264,3719168
node_35,output_part_35_i,2,1816,8192,464896
node_36,act_2_part_36_o,1,16384,7264,3719168
node_36,output_part_36_i,2,1816,8192,464896
node_37,act_2_part_37_o,1,16384,640,327680
node_37,output_part_37_i,2,160,8192,40960
node_1_dummy,conv_part_1,1,8,7264,1816
node_2_dummy,conv_part_2,1,8,7264,1816
node_3_dummy,conv_part_3,1,8,7264,1816
node_4_dummy,conv_part_4,1,8,7264,1816
node_5_dummy,conv_part_5,1,8,7264,1816
node_6_dummy,conv_part_6,1,8,7264,1816
node_7_dummy,conv_part_7,1,8,7264,1816
node_8_dummy,conv_part_8,1,8,7264,1816
node_9_dummy,conv_part_9,1,8,7264,1816
node_10_dummy,conv_part_10,1,8,7264,1816
node_11_dummy,conv_part_11,1,8,7264,1816
node_12_dummy,conv_part_12,1,8,7264,1816
node_13_dummy,conv_part_13,1,8,7264,1816
node_14_dummy,conv_part_14,1,8,7264,1816
node_15_dummy,conv_part_15,1,8,7264,1816
node_16_dummy,conv_part_16,1,8,7264,1816
node_17_dummy,conv_part_17,1,8,7264,1816
node_18_dummy,conv_part_18,1,8,7264,1816
node_19_dummy,conv_part_19,1,8,7264,1816
node_20_dummy,conv_part_20,1,8,7264,1816
node_21_dummy,conv_part_21,1,8,7264,1816
node_22_dummy,conv_part_22,1,8,7264,1816
node_23_dummy,conv_part_23,1,8,7264,1816
node_24_dummy,conv_part_24,1,8,7264,1816
node_25_dummy,conv_part_25,1,8,7264,1816
node_26_dummy,conv_part_26,1,8,7264,1816
node_27_dummy,conv_part_27,1,8,7264,1816
node_28_dummy,conv_part_28,1,8,7264,1816
node_29_dummy,conv_part_29,1,8,7264,1816
node_30_dummy,conv_part_30,1,8,7264,1816
node_31_dummy,conv_part_31,1,8,7264,1816
node_32_dummy,conv_part_32,1,8,7264,1816
node_33_dummy,conv_part_33,1,8,7264,1816
node_34_dummy,conv_part_34,1,8,7264,1816
node_35_dummy,conv_part_35,1,8,7264,1816
node_36_dummy,conv_part_36,1,8,7264,1816
node_37_dummy,conv_part_37,1,8,640,160
