Node Name, Layer Name, Layer Number, ifmap, ofmap, fmap
node_199_dummy,conv_part_199,1,8,896,224
node_200_dummy,conv_part_200,1,8,896,224
node_201_dummy,conv_part_201,1,8,896,224
node_202_dummy,conv_part_202,1,8,896,224
node_203_dummy,conv_part_203,1,8,896,224
node_204_dummy,conv_part_204,1,8,896,224
node_205_dummy,conv_part_205,1,8,896,224
node_206_dummy,conv_part_206,1,8,896,224
node_207_dummy,conv_part_207,1,8,896,224
node_208_dummy,conv_part_208,1,8,896,224
node_209_dummy,conv_part_209,1,8,896,224
node_210_dummy,conv_part_210,1,8,896,224
node_211_dummy,conv_part_211,1,8,896,224
node_212_dummy,conv_part_212,1,8,896,224
node_213_dummy,conv_part_213,1,8,896,224
node_214_dummy,conv_part_214,1,8,896,224
node_215_dummy,conv_part_215,1,8,896,224
node_216_dummy,conv_part_216,1,8,896,224
node_217_dummy,conv_part_217,1,8,896,224
node_218_dummy,conv_part_218,1,8,896,224
node_219_dummy,conv_part_219,1,8,896,224
node_220_dummy,conv_part_220,1,8,896,224
node_221_dummy,conv_part_221,1,8,896,224
node_222_dummy,conv_part_222,1,8,896,224
node_223_dummy,conv_part_223,1,8,896,224
node_224_dummy,conv_part_224,1,8,896,224
node_225_dummy,conv_part_225,1,8,896,224
node_226_dummy,conv_part_226,1,8,896,224
node_227_dummy,conv_part_227,1,8,896,224
node_228_dummy,conv_part_228,1,8,896,224
node_229_dummy,conv_part_229,1,8,896,224
node_230_dummy,conv_part_230,1,8,896,224
node_231_dummy,conv_part_231,1,8,896,224
node_232_dummy,conv_part_232,1,8,896,224
node_233_dummy,conv_part_233,1,8,896,224
node_234_dummy,conv_part_234,1,8,896,224
node_235_dummy,conv_part_235,1,8,896,224
node_236_dummy,conv_part_236,1,8,896,224
node_237_dummy,conv_part_237,1,8,896,224
node_238_dummy,conv_part_238,1,8,896,224
node_239_dummy,conv_part_239,1,8,896,224
node_240_dummy,conv_part_240,1,8,896,224
node_241_dummy,conv_part_241,1,8,896,224
node_242_dummy,conv_part_242,1,8,896,224
node_243_dummy,conv_part_243,1,8,896,224
node_244_dummy,conv_part_244,1,8,896,224
node_245_dummy,conv_part_245,1,8,896,224
node_246_dummy,conv_part_246,1,8,896,224
node_247_dummy,conv_part_247,1,8,896,224
node_248_dummy,conv_part_248,1,8,896,224
node_249_dummy,conv_part_249,1,8,896,224
node_250_dummy,conv_part_250,1,8,896,224
node_251_dummy,conv_part_251,1,8,896,224
node_252_dummy,conv_part_252,1,8,896,224
node_253_dummy,conv_part_253,1,8,896,224
node_254_dummy,conv_part_254,1,8,896,224
node_255_dummy,conv_part_255,1,8,896,224
node_256_dummy,conv_part_256,1,8,896,224
node_257_dummy,conv_part_257,1,8,896,224
node_258_dummy,conv_part_258,1,8,896,224
node_259_dummy,conv_part_259,1,8,896,224
node_260_dummy,conv_part_260,1,8,896,224
node_261_dummy,conv_part_261,1,8,896,224
node_262_dummy,conv_part_262,1,8,896,224
node_263_dummy,conv_part_263,1,8,896,224
node_264_dummy,conv_part_264,1,8,896,224
node_265_dummy,conv_part_265,1,8,896,224
node_266_dummy,conv_part_266,1,8,896,224
node_267_dummy,conv_part_267,1,8,896,224
node_268_dummy,conv_part_268,1,8,896,224
node_269_dummy,conv_part_269,1,8,896,224
node_270_dummy,conv_part_270,1,8,896,224
node_271_dummy,conv_part_271,1,8,896,224
node_272_dummy,conv_part_272,1,8,896,224
node_273_dummy,conv_part_273,1,8,896,224
node_274_dummy,conv_part_274,1,8,896,224
node_275_dummy,conv_part_275,1,8,896,224
node_276_dummy,conv_part_276,1,8,896,224
node_277_dummy,conv_part_277,1,8,896,224
node_278_dummy,conv_part_278,1,8,896,224
node_279_dummy,conv_part_279,1,8,896,224
node_280_dummy,conv_part_280,1,8,896,224
node_281_dummy,conv_part_281,1,8,896,224
node_282_dummy,conv_part_282,1,8,896,224
node_283_dummy,conv_part_283,1,8,896,224
node_284_dummy,conv_part_284,1,8,896,224
node_285_dummy,conv_part_285,1,8,896,224
node_286_dummy,conv_part_286,1,8,896,224
node_287_dummy,conv_part_287,1,8,896,224
node_288_dummy,conv_part_288,1,8,896,224
node_289_dummy,conv_part_289,1,8,896,224
node_290_dummy,conv_part_290,1,8,896,224
node_291_dummy,conv_part_291,1,8,896,224
node_292_dummy,conv_part_292,1,8,896,224
node_293_dummy,conv_part_293,1,8,512,128
